path,face,label
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_192_1111.jpg,"[97, 172, 309, 395]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_147_1110.jpg,"[143, 128, 368, 446]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_193_1111.jpg,"[141, 162, 311, 403]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_146_1110.jpg,"[144, 153, 328, 418]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_100_1111.jpg,"[156, 212, 287, 366]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_153_1011.jpg,"[134, 106, 385, 470]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_235_0001.jpg,"[118, 184, 315, 398]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_96_0011.jpg,"[122, 160, 356, 423]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_95_0001.jpg,"[115, 122, 351, 460]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_87_1111.jpg,"[187, 50, 413, 532]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_348_1100.jpg,"[116, 123, 354, 422]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_217_1111.jpg,"[169, 122, 360, 399]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_467_1111.jpg,"[141, 203, 276, 351]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_466_1111.jpg,"[137, 159, 321, 402]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_195_1000.jpg,"[125, 140, 340, 430]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_169_0001.jpg,"[149, 172, 297, 370]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_181_0001.jpg,"[109, 162, 323, 423]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_154_1100.jpg,"[124, 181, 325, 406]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_15_1111.jpg,"[152, 212, 285, 352]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_178_1111.jpg,"[115, 178, 360, 440]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_240_1100.jpg,"[137, 188, 321, 379]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_14_1111.jpg,"[139, 162, 323, 404]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_144_1110.jpg,"[121, 127, 358, 445]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_148_0011.jpg,"[101, 117, 368, 459]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_322_1111.jpg,"[115, 132, 325, 429]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_145_1111.jpg,"[125, 133, 318, 434]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_421_0011.jpg,"[116, 139, 320, 407]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_203_0111.jpg,"[61, 37, 441, 544]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_410_1111.jpg,"[126, 155, 331, 399]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_411_1111.jpg,"[124, 157, 315, 408]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_7_1100.jpg,"[124, 171, 332, 405]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_122_1100.jpg,"[93, 83, 392, 474]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_248_0111.jpg,"[96, 76, 353, 449]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_393_1101.jpg,"[114, 147, 340, 439]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_458_1111.jpg,"[122, 163, 309, 404]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_218_0011.jpg,"[151, 231, 277, 349]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_110_1100.jpg,"[132, 115, 326, 433]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_101_0010.jpg,"[132, 132, 336, 416]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_74_1111.jpg,"[176, 140, 309, 421]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_75_1111.jpg,"[204, 126, 320, 431]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_262_1111.jpg,"[136, 172, 299, 397]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_18_0011.jpg,"[104, 141, 344, 437]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_286_1100.jpg,"[124, 127, 352, 440]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_331_0011.jpg,"[138, 156, 283, 396]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_402_0011.jpg,"[94, 135, 351, 425]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_210_1011.jpg,"[138, 105, 334, 450]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_34_1100.jpg,"[95, 70, 410, 518]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_221_0111.jpg,"[95, 187, 312, 376]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_209_1111.jpg,"[141, 160, 300, 408]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_186_1001.jpg,"[92, 146, 353, 432]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_219_1101.jpg,"[116, 74, 373, 476]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_41_1111.jpg,"[138, 177, 281, 370]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_40_1111.jpg,"[123, 93, 366, 512]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_392_1111.jpg,"[148, 199, 297, 361]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_63_1101.jpg,"[124, 171, 319, 422]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_86_1100.jpg,"[299, 254, 66, 77]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_2_1101.jpg,"[64, 134, 313, 432]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_6_1110.jpg,"[111, 117, 358, 462]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_60_1111.jpg,"[117, 169, 312, 389]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_227_1100.jpg,"[145, 198, 308, 366]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_349_1111.jpg,"[108, 12, 429, 541]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_216_1100.jpg,"[123, 107, 359, 458]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_181_1110.jpg,"[92, 108, 397, 492]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_19_1000.jpg,"[127, 174, 295, 376]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_155_0011.jpg,"[75, 116, 390, 466]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_45_1010.jpg,"[101, 94, 365, 468]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_164_1111.jpg,"[100, 129, 381, 437]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_57_1111.jpg,"[118, 125, 317, 418]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_56_1111.jpg,"[173, 176, 269, 319]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_323_1101.jpg,"[120, 228, 312, 362]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_241_1111.jpg,"[115, 110, 365, 472]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_16_1111.jpg,"[80, 84, 390, 481]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_180_0011.jpg,"[134, 171, 311, 408]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_159_1111.jpg,"[141, 197, 303, 378]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_123_1111.jpg,"[134, 163, 320, 396]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_85_1111.jpg,"[140, 142, 326, 423]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_3_1100.jpg,"[128, 162, 331, 415]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_113_0011.jpg,"[134, 198, 306, 383]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_20_1111.jpg,"[101, 176, 349, 405]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_237_1111.jpg,"[166, 174, 271, 363]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_236_1111.jpg,"[129, 172, 341, 413]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_8_0010.jpg,"[111, 50, 375, 497]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_347_0011.jpg,"[113, 138, 324, 412]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_346_0011.jpg,"[138, 126, 326, 417]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_235_1111.jpg,"[138, 180, 309, 386]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_187_0100.jpg,"[135, 135, 288, 410]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_444_1111.jpg,"[154, 177, 293, 379]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_208_1110.jpg,"[110, 119, 353, 426]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_163_1001.jpg,"[107, 101, 366, 463]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_445_1111.jpg,"[117, 139, 385, 436]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_130_1101.jpg,"[120, 171, 301, 380]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_69_1111.jpg,"[137, 138, 351, 419]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_211_0110.jpg,"[121, 116, 329, 452]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_68_1111.jpg,"[154, 150, 345, 434]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_182_1111.jpg,"[140, 168, 304, 382]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_263_1100.jpg,"[117, 153, 351, 430]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_37_1111.jpg,"[105, 111, 346, 438]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_183_1111.jpg,"[126, 103, 342, 440]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_139_1011.jpg,"[173, 158, 306, 385]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_134_1010.jpg,"[117, 177, 333, 402]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_218_1011.jpg,"[116, 148, 329, 389]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_256_1100.jpg,"[112, 120, 373, 441]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_115_0011.jpg,"[109, 113, 361, 458]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_372_0011.jpg,"[128, 188, 311, 389]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_7_1111.jpg,"[84, 13, 405, 538]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_343_1111.jpg,"[104, 71, 384, 469]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_125_1111.jpg,"[92, 158, 334, 429]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_471_1111.jpg,"[152, 165, 296, 370]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_182_0100.jpg,"[92, 51, 399, 496]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_231_1111.jpg,"[125, 150, 355, 402]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_441_0011.jpg,"[151, 221, 305, 363]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_134_0001.jpg,"[171, 219, 292, 368]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_135_1101.jpg,"[98, 156, 356, 437]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_58_0001.jpg,"[141, 133, 295, 359]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_127_0011.jpg,"[149, 167, 290, 375]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_212_1101.jpg,"[84, 118, 381, 435]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_165_0101.jpg,"[122, 184, 308, 399]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_136_0001.jpg,"[139, 162, 288, 355]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_203_1111.jpg,"[151, 150, 309, 407]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_79_0001.jpg,"[178, 336, 12, 15]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_15_1111.jpg,"[148, 192, 299, 387]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_62_1110.jpg,"[142, 218, 264, 328]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_171_1100.jpg,"[107, 87, 361, 466]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_21_1101.jpg,"[149, 173, 302, 384]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_86_1111.jpg,"[135, 143, 299, 355]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_198_1100.jpg,"[158, 202, 267, 339]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_87_1111.jpg,"[133, 130, 312, 426]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_207_1000.jpg,"[125, 165, 322, 427]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_132_0110.jpg,"[115, 131, 373, 452]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_151_1110.jpg,"[135, 148, 327, 432]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_368_0110.jpg,"[114, 201, 308, 375]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_269_1100.jpg,"[139, 92, 391, 491]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_236_1001.jpg,"[145, 180, 299, 380]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_160_1111.jpg,"[9, 42, 416, 526]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_97_1001.jpg,"[128, 117, 342, 444]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_317_1101.jpg,"[161, 131, 370, 427]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_360_1100.jpg,"[95, 164, 356, 423]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_67_0001.jpg,"[104, 139, 340, 433]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_202_1110.jpg,"[100, 109, 349, 431]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_117_1110.jpg,"[143, 117, 320, 436]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_200_1110.jpg,"[136, 85, 399, 517]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_134_1100.jpg,"[138, 152, 318, 374]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_105_1100.jpg,"[123, 165, 319, 425]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_68_1100.jpg,"[123, 153, 301, 385]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_230_1110.jpg,"[127, 194, 316, 386]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_129_1111.jpg,"[151, 232, 295, 341]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_36_1100.jpg,"[140, 115, 295, 416]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_128_1111.jpg,"[136, 113, 344, 401]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_124_1110.jpg,"[153, 143, 347, 411]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_118_1111.jpg,"[103, 188, 322, 402]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_221_1100.jpg,"[70, 108, 392, 455]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_6_1110.jpg,"[134, 149, 322, 410]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_162_0011.jpg,"[152, 133, 315, 417]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_153_1111.jpg,"[117, 146, 314, 379]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_214_1011.jpg,"[89, 150, 346, 418]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_407_1111.jpg,"[94, 173, 308, 385]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_224_0111.jpg,"[92, 144, 321, 411]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_106_1100.jpg,"[138, 126, 320, 395]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_233_0010.jpg,"[199, 116, 342, 433]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_394_1111.jpg,"[160, 167, 312, 391]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_191_0111.jpg,"[139, 165, 335, 421]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_355_1011.jpg,"[113, 156, 302, 393]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_306_1111.jpg,"[159, 176, 315, 404]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_264_1101.jpg,"[151, 128, 325, 433]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_62_1010.jpg,"[149, 244, 269, 340]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_185_1110.jpg,"[130, 189, 322, 410]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_216_0111.jpg,"[123, 164, 327, 415]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_405_0011.jpg,"[175, 129, 313, 429]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_404_0011.jpg,"[145, 207, 299, 377]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_171_1101.jpg,"[108, 152, 342, 444]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_112_1001.jpg,"[121, 106, 359, 452]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_32_1100.jpg,"[97, 162, 352, 416]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_435_1111.jpg,"[145, 176, 318, 405]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_187_1110.jpg,"[116, 104, 366, 452]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_152_0011.jpg,"[131, 144, 315, 430]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_204_0101.jpg,"[153, 143, 318, 435]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_163_0011.jpg,"[120, 129, 346, 434]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_50_1111.jpg,"[180, 92, 330, 439]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_276_0011.jpg,"[132, 165, 309, 400]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_225_0111.jpg,"[117, 130, 346, 441]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_51_1111.jpg,"[148, 132, 329, 431]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_214_1011.jpg,"[96, 89, 402, 521]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_247_1111.jpg,"[136, 137, 337, 443]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_230_1110.jpg,"[149, 175, 315, 417]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_138_1101.jpg,"[166, 258, 273, 331]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_114_1110.jpg,"[120, 138, 333, 438]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/mid_461_1100.jpg,"[81, 102, 380, 451]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_79_1110.jpg,"[114, 121, 342, 441]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_1_1110.jpg,"[126, 166, 320, 389]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/hard_146_0110.jpg,"[80, 130, 370, 437]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_83_1110.jpg,"[121, 134, 331, 435]",FAKE
./datasets/real_and_fake_face_detection/img_data/deepfake/easy_211_1100.jpg,"[106, 149, 331, 430]",FAKE
